0.5 -0.08 0.8 0 0.15 1.57
0.0 -0.03 0.2 0.0 0.0 0.0
0.4 0.15 0.8 0 0.262 1.57
0.0 -0.03 0.2 0.0 0.0 0.0

0.5 -0.08 0.8 0 0.523 1.57
0.0 -0.03 0.2 0.0 0.0 0.0
0.4 0.15 0.8 0 0.262 1.57
0.0 -0.03 0.2 0.0 0.0 0.0
