-0.0309168 -0.574473 0.832269 0.304524 -0.15394 -0.47644 0.481521 -0.225313 -0.200733 -1.16906 1.01674 0.0405739 0.340844 -0.257091 -0.12177 0 0 -0.785 0 0 1.0472 0 -0.523 -1.12939 3.62576 0.117347 1.48969 -0.475043 -0.733091 
-0.396794 -0.158001 0.482851 0.0913509 0.356285 -0.0939879 0.0966538 0.361347 0.0186486 -0.257391 0.0423315 -0.402112 0.0256422 0.41125 -0.382109 0 0 -0.785 0 0 1.0472 0 -0.523 0.699721 0.0102258 -0.772023 1.25416 -0.93781 1.31886 
-0.122066 -0.638834 1.19631 0.859658 0.156161 0.0279277 -0.0256185 0.153746 -0.782561 -1.05389 0.57394 -0.119316 0.816484 0.416936 -0.32229 0 0 -0.785 0 0 1.0472 0 -0.523 0.252267 0.562001 -0.91498 1.66679 -0.080772 -1.50539 
