0.43 -0.18 0.8 0 0.523 1.57
0.0 -0.03 0.2 0.0 0.0 0.0
0.43 -0.14 0.9 0 0.523 1.57
0.0 -0.03 0.2 0.0 0.0 0.0


0.55 -0.26 0.8 0 -0.1 1.57
0.0 -0.03 0.2 0.0 0.0 0.0
0.5 -0.2 0.9 0 0.0 1.57
0.0 -0.03 0.2 0.0 0.0 0.0

0.67 -0.205 0.92 0 -0.15 0
0.0 0 0.16 0.0 0.0 0.0
0.5 -0.2 0.9 0 0.0 1.57
0.0 -0.03 0.2 0.0 0.0 0.0
